"","k_val","calibration_r2","minimum","maximum","N","rep_n","c_r2_bd","min_bd","max_bd","c_r2_log","min_log","max_log"
"684",8.4,0.500661555988911,0.370577838771708,0.641305559917878,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"685",8.5,0.495541684250151,0.37121283285609,0.639789534552297,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"686",8.6,0.494726482759964,0.373012369329274,0.641195611047189,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"687",8.7,0.482370668831481,0.373163605772291,0.63750658990709,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"688",8.8,0.480696058016368,0.376654801144482,0.633691711424834,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"689",8.9,0.468845818954518,0.380162681475356,0.633300464869734,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"690",9,0.467112706695693,0.379936931210803,0.629929722527941,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"691",9.1,0.46811709147125,0.381505364263423,0.628401329077448,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"692",9.2,0.454656446847291,0.381575079447744,0.627537503063663,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"693",9.3,0.452835374151074,0.385240114622494,0.624302516495942,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"694",9.4,0.450888334583218,0.385320425860003,0.624289626537166,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"695",9.5,0.446429438727997,0.385344084993206,0.623876644019051,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"696",9.6,0.436435240641062,0.389286970076753,0.620344926247142,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"697",9.7,0.438098340843648,0.388957048488577,0.619666022966358,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"698",9.8,0.424554098965553,0.392916442530755,0.61711029448889,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"699",9.9,0.420041648501749,0.395803483875175,0.616221662020126,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"700",10,0.415667587446317,0.396426132886117,0.613638784288013,300,1,0.53553249870571,0.354601619351281,0.66068091117139,0.613136138278072,0.132574403759084,0.88737435767552
"701",0.1,-2.17810418292723,0.0032340794079223,0.99632929833859,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"702",0.2,-2.4046532584044,0.0194856018642361,0.992601514128664,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"703",0.3,-1.85002220414341,0.0317517282415379,0.987976399998633,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"704",0.4,-1.25200245869943,0.034193880755348,0.979188913636924,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"705",0.5,-0.94868812329831,0.0415924584008546,0.968480352063414,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"706",0.6,-0.66888762882612,0.0478202274488207,0.959258743176782,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"707",0.7,-0.467477445435616,0.0682699860967238,0.955791962587907,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"708",0.8,-0.33590178920554,0.0879275216605565,0.948373441649322,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"709",0.9,-0.240728753652918,0.104594786532039,0.943026065406888,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"710",1,-0.118551790911577,0.0988342411763157,0.931590727595515,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"711",1.1,-0.0151448296354044,0.115175918295113,0.932356769141034,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"712",1.2,0.0727818972887244,0.131997179789888,0.926947964681669,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"713",1.3,0.123214597249655,0.143136894388176,0.914876277120803,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"714",1.4,0.177589341701655,0.156529375762996,0.922032311745457,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"715",1.5,0.238294486207711,0.161660108195893,0.913666809941994,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"716",1.6,0.272271221412037,0.177711135626924,0.903637923304229,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"717",1.7,0.309597734002786,0.189503245026551,0.905483439794876,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"718",1.8,0.341203830873515,0.193568392872285,0.898586703524407,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"719",1.9,0.374189784048087,0.209860353844057,0.890394187266403,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"720",2,0.391888305047139,0.208665472417403,0.882787879593593,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"721",2.1,0.426284242898189,0.22355406920939,0.87500315619422,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"722",2.2,0.4520471733521,0.234184050387148,0.874252425863426,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"723",2.3,0.462371465271845,0.237113151047282,0.865735846833541,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"724",2.4,0.473194098150836,0.244134141249713,0.857585594274229,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"725",2.5,0.48574385517644,0.255068459707693,0.853498321834116,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"726",2.6,0.49915614044849,0.265966002936135,0.847201052942244,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"727",2.7,0.511917400163846,0.273108157363137,0.847988504942076,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"728",2.8,0.509259575276353,0.278317991451272,0.84501159149817,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"729",2.9,0.521658445382339,0.283701267845256,0.830961032832469,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"730",3,0.525182729703468,0.290252392290579,0.827875602513986,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"731",3.1,0.52640812839079,0.299596493388966,0.822332824426387,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"732",3.2,0.529228270006822,0.303371891176746,0.815934272130745,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"733",3.3,0.528293205402429,0.309319154650652,0.811246877864184,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"734",3.4,0.534658776073233,0.315306914016234,0.806886674851147,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"735",3.5,0.531728229670395,0.323711649698608,0.804104319156515,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"736",3.6,0.529917040568945,0.328288380015695,0.796841125594176,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"737",3.7,0.52988123699994,0.338164988837373,0.79690643276094,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"738",3.8,0.531646152431839,0.342159976800428,0.788519659030668,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"739",3.9,0.523829795484003,0.341476626155954,0.782491986530981,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"740",4,0.525256886622743,0.349521907383874,0.779038808158913,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"741",4.1,0.515871643328557,0.356849707963986,0.776832712532758,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"742",4.2,0.517826304776921,0.359043814567494,0.769690960204793,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"743",4.3,0.512737374522518,0.362167936203373,0.765527743564212,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"744",4.4,0.505462343876853,0.367166929506126,0.759300949269956,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"745",4.5,0.498928901873615,0.374260973955108,0.758216107959346,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"746",4.6,0.504722729793164,0.379300272219366,0.753971812153054,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"747",4.7,0.498524041704181,0.382222720668997,0.74436767412287,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"748",4.8,0.492354223277752,0.382186107582512,0.743152365158653,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"749",4.9,0.486888659753863,0.386759861663997,0.741092282287826,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"750",5,0.481249263588988,0.392552961221839,0.73684194052456,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"751",5.1,0.474478431893826,0.398243094650036,0.730367666567518,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"752",5.2,0.468374317399287,0.399509194786119,0.729778558025826,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"753",5.3,0.462714437260621,0.402979806689916,0.725743620753983,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"754",5.4,0.453245075845985,0.408011280655124,0.721075856907115,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"755",5.5,0.449302702168525,0.411415979962012,0.720856536563326,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"756",5.6,0.446514057700542,0.412199163546517,0.717609022347499,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"757",5.7,0.436476868638277,0.416821732979229,0.712228282773949,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"758",5.8,0.436004210575181,0.416108465968017,0.7052166629608,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"759",5.9,0.431369977320803,0.419794060890461,0.707043081226139,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"760",6,0.427431891875703,0.422637530460778,0.701369526895609,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"761",6.1,0.411928388568122,0.42792914723037,0.697866747017853,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"762",6.2,0.407688129527595,0.431781927174629,0.698169162544794,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"763",6.3,0.405269751962972,0.432447344344725,0.694353108356216,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"764",6.4,0.394201563104694,0.436744645585178,0.689850008200535,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"765",6.5,0.39218211796594,0.437494808085229,0.686436503767818,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"766",6.6,0.389779732826275,0.440379756767387,0.687026589959186,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"767",6.7,0.385916866159718,0.44278517490788,0.682149407059018,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"768",6.8,0.375867265741387,0.443071283535578,0.681864730381542,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"769",6.9,0.376250570735209,0.445223703903471,0.678852426616027,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"770",7,0.369599728238907,0.447078258977592,0.678304877385041,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"771",7.1,0.357894155538787,0.453718598596799,0.675696810873837,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"772",7.2,0.356427431724614,0.453983626500283,0.670771607254666,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"773",7.3,0.350218340700399,0.453820760926811,0.671112911049075,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"774",7.4,0.343373926303913,0.455312012022266,0.666146763811761,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"775",7.5,0.340234787075976,0.457243057867414,0.666383727962296,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"776",7.6,0.337731675556717,0.458919132063086,0.661498881322058,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"777",7.7,0.329668892503306,0.462559169371424,0.661080765569197,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"778",7.8,0.332135572762891,0.460102459646395,0.658364616403641,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"779",7.9,0.321715141248422,0.462657132112794,0.656549243602297,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"780",8,0.316667666610052,0.466388255112005,0.655334496515391,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"781",8.1,0.305018692395841,0.467778668381075,0.652245457686679,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"782",8.2,0.310537625474031,0.469627053431739,0.650603623655656,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"783",8.3,0.30264545886372,0.471383860877688,0.650466578338749,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"784",8.4,0.303131670808856,0.471973626975402,0.648583257627018,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"785",8.5,0.293671847793065,0.474155807937374,0.645590856779847,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"786",8.6,0.291457176109424,0.478202871033564,0.644535603767767,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"787",8.7,0.287138324052738,0.474721509592508,0.643889920076436,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"788",8.8,0.284149444412231,0.476167101468512,0.641871783914652,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"789",8.9,0.279782172075471,0.478133199108387,0.640319597968935,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"790",9,0.275951432067995,0.479013294331992,0.639994073791227,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"791",9.1,0.268129035313052,0.479356921805114,0.638229907441902,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"792",9.2,0.266182979361646,0.481959650137722,0.637619434442382,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"793",9.3,0.262642103734108,0.483458067624423,0.635529954964288,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"794",9.4,0.262479373962168,0.482051793582809,0.632181726507715,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"795",9.5,0.253868941969186,0.484278640756976,0.632455191413599,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"796",9.6,0.250752693383829,0.485585083693894,0.630007541461566,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"797",9.7,0.248247909646813,0.488888623464482,0.628532291958227,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"798",9.8,0.244829463298469,0.489422807550395,0.62689126668836,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"799",9.9,0.238853311878496,0.488558054945662,0.626382114270842,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"800",10,0.238442158717062,0.489237599222927,0.625764837616432,300,2,0.304072592024511,0.445347844218889,0.640133810317758,0.681889152291653,0.148650162718755,0.924124126225575
"801",0.1,-2.23990537780753,0.0355870053689361,0.998797421121123,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"802",0.2,-2.32626897076737,0.0372897015298172,0.99570904316899,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"803",0.3,-1.24084324571987,0.0472099535274987,0.993621780676593,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"804",0.4,-1.0622016394668,0.0617375455372743,0.99271433984029,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"805",0.5,-0.709826298284547,0.0746012907556925,0.986560248737895,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"806",0.6,-0.3744777489595,0.0896325175017504,0.986636572221384,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"807",0.7,-0.154785652407905,0.0952022223704672,0.983263053192354,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"808",0.8,-0.0373470556804949,0.103952289617619,0.980500364867468,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"809",0.9,0.104951716983977,0.11987245576696,0.971188536207246,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"810",1,0.184207884342011,0.127511002510666,0.963223442193209,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"811",1.1,0.283881831503799,0.143024568506423,0.963632643135728,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"812",1.2,0.360095705506789,0.154427271051711,0.959614470839788,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"813",1.3,0.40168940655719,0.154839790170695,0.953035596092352,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"814",1.4,0.450250581549645,0.159162646412879,0.941647855459162,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"815",1.5,0.48677870868245,0.175889485687343,0.937638227837285,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"816",1.6,0.52762597352773,0.177803167384105,0.931888977773463,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"817",1.7,0.566393898759485,0.184014871801166,0.926813759162681,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"818",1.8,0.590610157814218,0.194946993816844,0.922245827083823,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"819",1.9,0.623065452400344,0.199932904913915,0.916496832578627,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"820",2,0.640405309380493,0.204856738424808,0.912736791814342,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"821",2.1,0.666365533359209,0.205986715487341,0.904082239220107,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"822",2.2,0.673094662813285,0.206819647895356,0.900706388264891,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"823",2.3,0.686050355773066,0.211063240978772,0.894630387426214,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"824",2.4,0.704492237341803,0.209715368058389,0.891859641902653,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"825",2.5,0.72098719492965,0.217945506024313,0.882399615761162,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"826",2.6,0.738057083827227,0.217811372111322,0.876814674318966,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"827",2.7,0.744076869115226,0.225770797241539,0.87614579079464,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"828",2.8,0.756288259720698,0.231557703262297,0.867917201568338,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"829",2.9,0.764091778623653,0.231687643498988,0.863665612050384,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"830",3,0.761801289206815,0.239081096189255,0.857330750454677,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"831",3.1,0.775925270812147,0.23437817760061,0.851844766150078,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"832",3.2,0.781943549138222,0.239661576538059,0.850238942302196,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"833",3.3,0.781498033448705,0.242364208897354,0.846876893393244,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"834",3.4,0.787568862773083,0.239520933897084,0.842507192083659,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"835",3.5,0.797931586933439,0.251164294778042,0.839569965177994,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"836",3.6,0.79094983290175,0.247976053318068,0.835112676742985,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"837",3.7,0.796142104849438,0.254826023136897,0.828626239240044,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"838",3.8,0.799735387215734,0.258720733611732,0.826160454626512,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"839",3.9,0.799339076938312,0.267156781880618,0.821320207759314,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"840",4,0.800194809228522,0.264134213221618,0.815861792191517,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"841",4.1,0.796314286327331,0.268428679923595,0.812220941337219,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"842",4.2,0.801456155388473,0.271099838695102,0.811820300507048,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"843",4.3,0.805162673768642,0.274017278294066,0.805467801820817,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"844",4.4,0.800740533600853,0.280272260420041,0.801509329465566,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"845",4.5,0.797572116287405,0.281023113105917,0.798067237723123,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"846",4.6,0.796259578328254,0.288591408271908,0.794105521021184,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"847",4.7,0.792266173417205,0.286340815242196,0.789190967712814,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"848",4.8,0.79167410410781,0.292647477072487,0.78672688964168,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"849",4.9,0.790187894571095,0.293170113442778,0.781440016133186,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
"850",5,0.784192873319614,0.297869173114827,0.781933779016305,300,3,0.739959846282112,0.326718557048503,0.756189912208953,0.879852658350968,0.150128065677736,0.904239100309239
